id,url,user_name,screen_name,text,label
1270405677400320000,https://t.co/L1mXYMNTF9,Xihong Lin,XihongLin,I agree with both @gmleunghku and @CT_Bergstrom on this matter. Clear communication and careful interpretation  are… https://t.co/L1mXYMNTF9,
1270359684977990000,https://t.co/tI8yEeryhC,Xihong Lin,XihongLin,"Besides symptomatic cases, contact tracing of truly asymptomatic and pre-symptomatic cases is important, especially… https://t.co/tI8yEeryhC",
1270358684565200000,https://t.co/MzS0h1EeG0,Xihong Lin,XihongLin,This means possible good false positive rates if PCR test is used as a diagnostic tool during the pre-symptomatic p… https://t.co/MzS0h1EeG0,
1270356972882340000,https://t.co/BlHbtXB6yn,Xihong Lin,XihongLin,The sensitivity of the PCR test during the pre-symptomatic period is not great according to the meta-analysis in th… https://t.co/BlHbtXB6yn,
1270354212975710000,https://t.co/HWDno20lwM,Xihong Lin,XihongLin,This Nature Medicine paper also showed loss of taste and smell is the most predictive symptom. It is important to i… https://t.co/HWDno20lwM,
1270349974451170000,https://t.co/FWqar8Lhoy,Xihong Lin,XihongLin,"The symptoms reported in several studies, such as the Seattle study did not include loss of taste and smell, which… https://t.co/FWqar8Lhoy",
1270348556487000000,https://t.co/WbBpSSffCj,Xihong Lin,XihongLin,"The symptom definitions have evovled over time as we learn more about #COVID19. Hence  being""asymptomatic"" &amp; ""pre-s… https://t.co/WbBpSSffCj",
1270345913211460000,,Xihong Lin,XihongLin,https://t.co/YlsnpmzoW4,
1270345050770320000,https://t.co/kc57DDzPNL,Xihong Lin,XihongLin,This JAMA pregnant woman followup study showed 22/30=73% PCR+ patients were asymptomatic.The positive test rate of… https://t.co/kc57DDzPNL,
1270341785706020000,https://t.co/PXzIZxkHDn,Xihong Lin,XihongLin,This Seattle nursing facility study in NEJM showed a large fraction of COVID-19 cases (27/48=56%) were asymptomatic… https://t.co/PXzIZxkHDn,
1270341229662920000,https://t.co/exDaGWDKO0,Xihong Lin,XihongLin,"Truly asymptomatic cases are those who never develop symptoms. In practice, at any given time point, it is challeng… https://t.co/exDaGWDKO0",
1270339384823460000,https://t.co/VTNAC2zXXI,Xihong Lin,XihongLin,The pre-symptomatic period starts about 3 days on average after being infected. Viral shredding starts &amp; pre-sympto… https://t.co/VTNAC2zXXI,
1270336547024510000,https://t.co/px2kYKFSEi,Xihong Lin,XihongLin,"""Asymptomatic"" is a vague term. Asymptomatic cases include pre-symptomatic and truly symptomatic cases. The COVID-1… https://t.co/px2kYKFSEi",
1270334436895260000,https://t.co/UMha0goGVn,Xihong Lin,XihongLin,There is some confusion about asymptomatic &amp; pre-symptomatic spreading. Clear definition of terminology &amp; clear sci… https://t.co/UMha0goGVn,
1269931479854910000,https://t.co/a2nY8Kirzm,Xihong Lin,XihongLin,"Congratulations, New Zealand! https://t.co/a2nY8Kirzm",
1269620782700910000,https://t.co/ujbYJrwtNj,Xihong Lin,XihongLin,"Nearly 600 US Health Workers Have Died Of COVID-19: Continuing Efforts, such as comprehensive PPEs, testing, and ea… https://t.co/ujbYJrwtNj",
1269339565799710000,https://t.co/57psnccaE0,Xihong Lin,XihongLin,NCATS Open Science Data Portal - For #COVIDー19 repurposing drugs:  Screening known drugs or one's own library of an… https://t.co/57psnccaE0,
1269281767397210000,https://t.co/2CCNWy20eL,Xihong Lin,XihongLin,This is also consistent with the findings of the MtSinai study that  IL-6 and TNF-a biomarkers are predictive of di… https://t.co/2CCNWy20eL,
1269278910811960000,,Xihong Lin,XihongLin,https://t.co/obsqTIdPVJ,
1269273002283270000,https://t.co/BNeatcynii,Xihong Lin,XihongLin,This is consistent with the NIAID remdesivir clinical trial subgroup analysis in NEJM: the drug seems to be more ef… https://t.co/BNeatcynii,
1269224508680010000,https://t.co/oQR9FpgMw4,Xihong Lin,XihongLin,With more widespread testing in NYC and more general public including asymptomatic and presymptomatic subjects bein… https://t.co/oQR9FpgMw4,
1268946038875990000,https://t.co/Jh6XCZ4Pak,Xihong Lin,XihongLin,Great viral genomic analysis of 331 samples in early days of the Boston epidemic: The first case was contained. Mul… https://t.co/Jh6XCZ4Pak,
1268771039930190000,,Xihong Lin,XihongLin,"RT @JimYongKim_gip: COVID-19 is not just an economic issue, it’s a public health issue.  Investing in public health will minimize the econo…",
1268550985628220000,https://t.co/P4wFp8OLTn,Xihong Lin,XihongLin,"This symptoms reported in this study did not include loss of taste and smell, which is the most prevalent symptom.… https://t.co/P4wFp8OLTn",
1268549979708190000,https://t.co/6UNPFK9hAm,Xihong Lin,XihongLin,Pre-symptomatic subjects have viral shredding and are likely to be infectious. Need to trace these subjects early t… https://t.co/6UNPFK9hAm,
1268542352844610000,https://t.co/iy89tm8AgW,Xihong Lin,XihongLin,This Seattle nursing facility study in NEJM showed a large fraction of COVID-19 cases (27/48=56%) were asymptomatic… https://t.co/iy89tm8AgW,
1267769576298870000,,Xihong Lin,XihongLin,RT @MiriamMerad: Our paper describing a cytokine signature of COVID19 disease severity is now online. here we describe how we developed a r…,
1267768060515160000,https://t.co/m7rBsNg5p6,Xihong Lin,XihongLin,"Curated research gene panel, currently in progress, that lists potential genes associated with susceptibility to vi… https://t.co/m7rBsNg5p6",
1267421035957280000,https://t.co/z9Hr74aIIY,Xihong Lin,XihongLin,UK government guidelines for infection control for the workplace. The main message is to develop effective and effi… https://t.co/z9Hr74aIIY,
1267417592672780000,,Xihong Lin,XihongLin,https://t.co/XmcZoEKkG7,
1267416496864660000,https://t.co/73J7qBfsQ9,Xihong Lin,XihongLin,This new pregnant woman study in JAMA showed 22/30=73% positive PCR test patients were asymptomatic. Attention need… https://t.co/73J7qBfsQ9,
1266843369533120000,https://t.co/BWa3QBOJEC,Xihong Lin,XihongLin,Very saddened by the news that U.S. will terminate its WHO membership. Fighting COVID-19 needs global collaboration… https://t.co/BWa3QBOJEC,
1266669265752590000,https://t.co/1tOBwx6636,Xihong Lin,XihongLin,Very nice article. Carefully carved Implementation plans of Test-Trace-Isolate are important. Effective &amp; efficient… https://t.co/1tOBwx6636,
1266445493158260000,https://t.co/l5PVJv4VBN,Xihong Lin,XihongLin,Thank many members of the HowWeFeel team for their hard work. Very pleased that the emotional impact survey just be… https://t.co/l5PVJv4VBN,
1266366480859290000,https://t.co/EKXp48UPAe,Xihong Lin,XihongLin,Congratulations to the remarkable Class of 2020! https://t.co/EKXp48UPAe,
1266355247217340000,https://t.co/ASkm9KXgz1,Xihong Lin,XihongLin,"A very nice article about the Harvard provost Dr Alan Garber, who has been instrumental for the university COVID st… https://t.co/ASkm9KXgz1",
1266136882750070000,https://t.co/89gnWGMfLb,Xihong Lin,XihongLin,Very nice to chat with the Crimson on issues related to fall campus reopenings in this article. Fall campus reopeni… https://t.co/89gnWGMfLb,
1265974693162590000,,Xihong Lin,XihongLin,Tweeps: any literature on sensitivity and specificity of PCR tests?,
1265948057402850000,,Xihong Lin,XihongLin,"=@dgmacarthur Huge congrats, Daniel!Thank you  and The GnomAD team for creating such an essential resource for human genetics.",
1265652445939710000,https://t.co/iix6Ek1c9O,Xihong Lin,XihongLin,Hearty congrats to Aurore for the very well deserved honor! @InstMathStat https://t.co/iix6Ek1c9O,
1265591162334780000,https://t.co/q68F2txaQk,Xihong Lin,XihongLin,People living or working in closed and congregated  places are at a much higher risk of infection https://t.co/q68F2txaQk,
1265222195636240000,,Xihong Lin,XihongLin,"RT @ValaAfshar: You are not a team because you work together. You are a team because you trust, respect and care for each other. https://t.…",
1265050866270240000,https://t.co/G1bO9Sk7vX,Xihong Lin,XihongLin,@enricoferroMD The data in panel A seem to include all subjects. Findings in subgroup analysis in clinical trials a… https://t.co/G1bO9Sk7vX,
1265048296814500000,https://t.co/gY141ta5DK,Xihong Lin,XihongLin,One needs to be cautious with interpreting subgroup analysis in clinical trials. If an independent trial confirms t… https://t.co/gY141ta5DK,
1265046511630650000,https://t.co/JVHNZLVBnY,Xihong Lin,XihongLin,"If the last two more severe groups (baseline scores 6-7) are combined, the treatment survival curves of this combin… https://t.co/JVHNZLVBnY",
1265042948695220000,https://t.co/LUGb1201Ib,Xihong Lin,XihongLin,Interesting subgroup analysis of the NIAID/$GILD remdesivir clinical trials data in NEJM: the drug seems to be more… https://t.co/LUGb1201Ib,
1265035131154240000,https://t.co/RsZonCzUyv,Xihong Lin,XihongLin,Here are the key take home messages of my testimony at the April 17 evidence session of the UK Parliament’s Science… https://t.co/RsZonCzUyv,
1264860281131400000,https://t.co/aUOfjfPWlg,Xihong Lin,XihongLin,Touching video of Dr @Craig_A_Spencer’s working day in the ER. https://t.co/aUOfjfPWlg,
1264545150426110000,https://t.co/xf0oQcemRd,Xihong Lin,XihongLin,"This is painful to see, speaking for  the importance of our joint mission of saving lives through continuing effort… https://t.co/xf0oQcemRd",
1264534208128650000,https://t.co/aClUuOan0n,Xihong Lin,XihongLin,Great to hear Mumbai’s launch of covid care centers following the Wuhan model https://t.co/aClUuOan0n,
1264516638747040000,https://t.co/SQmhfDdQoa,Xihong Lin,XihongLin,A very nice data analysis demonstrating the challenges in working at home and taking care of children simultaneously https://t.co/SQmhfDdQoa,
1264370267389860000,https://t.co/bIMGVKNY3v,Xihong Lin,XihongLin,Here are the key points of my testimony presented to the Committee on April 17. https://t.co/bIMGVKNY3v,
1264368418649760000,https://t.co/YZ5PoPRn2R,Xihong Lin,XihongLin,Recommendation 10: The Government should consider how ethnicity data on those dying as a result of COVID-19 could b… https://t.co/YZ5PoPRn2R,
1264368215188210000,https://t.co/3vOqcgUxfZ,Xihong Lin,XihongLin,Recommendation 9: The Government should build capacity for vaccine manufacture and deployment now in advance of nee… https://t.co/3vOqcgUxfZ,
1264368029741250000,https://t.co/oHisPsNFTo,Xihong Lin,XihongLin,"Recommendation 8: The Government should set out the role of isolation and quarantine as part of its test, track and… https://t.co/oHisPsNFTo",
1264367902309970000,https://t.co/YludZxjXpE,Xihong Lin,XihongLin,Recommendation 7: The Government must urgently build up contact tracing capacity in order to facilitate further eas… https://t.co/YludZxjXpE,
1264367765135260000,,Xihong Lin,XihongLin,Recommendation 6: The Government should explicitly set out its approach to managing the risk of asymptomatic transmission of the disease.,
1264367563481460000,https://t.co/LALFVPhoLY,Xihong Lin,XihongLin,Recommendation 5: The Government should learn and apply the lessons from the slowness of the provision of testing c… https://t.co/LALFVPhoLY,
1264367247621070000,https://t.co/Nv1VkbAup3,Xihong Lin,XihongLin,Recommendation 4: The Government should publish the assessment of other countries’ testing models on which the deci… https://t.co/Nv1VkbAup3,
1264367087675410000,,Xihong Lin,XihongLin,Recommendation 3: All four UK Chief Medical Officers should continue to work closely together on their responses to COVID-19.,
1264366845412480000,,Xihong Lin,XihongLin,Recommendation 2: increase transparency in the provision of scientific advice.,
1264365381117980000,,Xihong Lin,XihongLin,Recommendation 1: The Government should continue to draw on extensive scientific advice through the further stages of the pandemic.,
1264365281134210000,https://t.co/shGvZKVMFd,Xihong Lin,XihongLin,The UK Parliament Science and Technology Committee  wrote a letter to the UK Prime Minister Boris Johnson on May 19… https://t.co/shGvZKVMFd,
1264358800678700000,https://t.co/catX21vEzc,Xihong Lin,XihongLin,"Navajo Nation has among the highest #covid19 infection rates in US. Possible reasons: Large household size, lack of… https://t.co/catX21vEzc",
1264146116465090000,https://t.co/DwKLhzOJQN,Xihong Lin,XihongLin,Agree. Contact tracing followed by isolation (#TestTraceIsolate ) helps with effective and efficient targeted contr… https://t.co/DwKLhzOJQN,
1263773114137220000,,Xihong Lin,XihongLin,RT @BallouxFrancois: There have been claims that #COVID19 has acquired mutations leading to more transmissible strains. We formally tested…,
1263704142461250000,,Xihong Lin,XihongLin,"@BhramarBioStat @umichsph @lars_fritsche @MatthewSchippe4 Wonderful news. Great job, Chair! Congrats to all six of them and you !",
1263600002082970000,,Xihong Lin,XihongLin,=@Noahpinion that is very kind of you.,
1263599671391380000,,Xihong Lin,XihongLin,@Noahpinion Thank you!,
1263422144253480000,https://t.co/U9ZJ80VgyM,Xihong Lin,XihongLin,"Reinhart named chief economist at the World Bank:”if it’s not over on the disease,it’s not over on social distancin… https://t.co/U9ZJ80VgyM",
1262760866241560000,,Xihong Lin,XihongLin,"=@tuuliel congrats, Tuuli.  very well deserved. I am very happy for you",
1262711012853150000,,Xihong Lin,XihongLin,@70sBachchan @BhramarBioStat Thank you very much for supporting our work!,
1262086447659730000,,Xihong Lin,XihongLin,"@StatGirlLAM @SCTorg Great news. Congrats, Leslie!",
1262009985229300000,,Xihong Lin,XihongLin,RT @ValaAfshar: France is giving out millions of face masks to subway riders https://t.co/KJIsjKPdQO,
1261967718368130000,https://t.co/UhfEgs7Un0,Xihong Lin,XihongLin,This is a fantastic initiate by @DHSCgovuk and @uk_biobank https://t.co/UhfEgs7Un0,
1261871265784250000,,Xihong Lin,XihongLin,=@hakyim Yeah.,
1261814747877510000,https://t.co/7oZ9XKHlP7,Xihong Lin,XihongLin,"Wow, this is amazing!  Thank JHU SPH for offering the online contact tracing course! https://t.co/7oZ9XKHlP7",
1261791170914580000,https://t.co/A2rTtD8uyZ,Xihong Lin,XihongLin,"Lancet: Institutional, not home-based, isolation could contain the COVID-19 outbreak https://t.co/A2rTtD8uyZ",
1261717531389240000,https://t.co/uXmlQLpSFm,Xihong Lin,XihongLin,I was honored to give a talk to share our Wuhan findings with the colleagues of these PIH partner countries on Apri… https://t.co/uXmlQLpSFm,
1261717331744630000,https://t.co/iz4bKtg0bE,Xihong Lin,XihongLin,"Joia is the Chielf Medical Officer of Partners in Health, which partners with 8 of the countries—Haiti, Rwanda, Les… https://t.co/iz4bKtg0bE",
1261706953090260000,https://t.co/NFmZuWS3qa,Xihong Lin,XihongLin,African nations have low #COVID19 infection &amp; death rates. This very nice article describes how public intervention… https://t.co/NFmZuWS3qa,
1261606095199620000,https://t.co/3fU5ZwfnOI,Xihong Lin,XihongLin,A very nice interview of Harvard President Larry Bacow on the Impact of COVID-19 on higher education as well as fac… https://t.co/3fU5ZwfnOI,
1261086834672780000,https://t.co/2KtxTtluBE,Xihong Lin,XihongLin,"Way to go, Broad! https://t.co/2KtxTtluBE",
1261049434164600000,https://t.co/kHbeCPykRS,Xihong Lin,XihongLin,Great initiative by Genomics England and the GenOMICC to sequence 35K COVID-19 cases. These host genome data will b… https://t.co/kHbeCPykRS,
1260184107474190000,https://t.co/PMFe6r7YAP,Xihong Lin,XihongLin,"Twitter friends, is there any literature on sensitvity and specificity of antibody tests (IgG and IgM) using ELISA… https://t.co/PMFe6r7YAP",
1260167933747230000,,Xihong Lin,XihongLin,"RT @NISS_DataSci: ""Learning from COVID-19 Data in Wuhan, USA and Europe on Intervention Strategies"" will be held on on Thursday, May 14 fro…",
1260160298604000000,https://t.co/pJSFUuVHNd,Xihong Lin,XihongLin,This is a touching story on many Harvard colleagues volunteering at the Beth Israel #COVID19 testing lab to help bo… https://t.co/pJSFUuVHNd,
1259775618532750000,https://t.co/Ap8GdDcyAj,Xihong Lin,XihongLin,Korea’s stringent protocol of quarantine and contact tracing of those who come to Korea from other countries https://t.co/Ap8GdDcyAj,
1259583827535590000,https://t.co/xi52SN7X9x,Xihong Lin,XihongLin,The remarks by the WHO officials at the key moments in the last three months  as shown this historical video were r… https://t.co/xi52SN7X9x,
1259457615333110000,https://t.co/2u97iOBfoy,Xihong Lin,XihongLin,CNN: Former U.K. Prime Minister Tony Blair tells Fareed mass testing and tracing and quarantine are important parts… https://t.co/2u97iOBfoy,
1259165783873260000,https://t.co/CeRS3qyfWn,Xihong Lin,XihongLin,Inspiring thread about these women leaders’ impressive accomplishments on fighting #COVID19 for their countries https://t.co/CeRS3qyfWn,
1259138478610270000,https://t.co/4XiPtKY1HT,Xihong Lin,XihongLin,"""Australia and NSW new diagnoses 212 on 3/27 to 1 on 5/3. This success may be attributable to effective identificat… https://t.co/4XiPtKY1HT",
1258803964889500000,https://t.co/42BIrtxshA,Xihong Lin,XihongLin,Agree with the strategy: test-trace-isolate https://t.co/42BIrtxshA,
1258803147650310000,,Xihong Lin,XihongLin,"RT @ScottGottliebMD: We’re on that path. It includes protecting vulnerable, helping disadvantaged at unique risk, getting better drugs, scr…",
1258733731013170000,,Xihong Lin,XihongLin,"RT @WHO: #OnThisDay 40 years ago, #smallpox was made history.

It's the only human disease to be eradicated so far.

A lesson we must take…",
1258717406966530000,https://t.co/W8EXkq7zNl,Xihong Lin,XihongLin,Great to see UK launched a cross-govt test and contact tracing program https://t.co/W8EXkq7zNl,
1258567933527230000,https://t.co/yVvkgt1yf5,Xihong Lin,XihongLin,Great analysis of the risk factors for the #COVID19 death rates using the UK EHR data of 17 million people https://t.co/yVvkgt1yf5,
1258438578390150000,https://t.co/g9CeGqyBww,Xihong Lin,XihongLin,Thanks @genepisociety for inviting me to be a keynote speaker for #iges2020stayathome. I look forward to it https://t.co/g9CeGqyBww,
1258367464922110000,https://t.co/Cmo9V7iGU6,Xihong Lin,XihongLin,@JohnLilic @pwyowell @theblogmire Yes this is an issue . Low income families have worse housing conditions.  effect… https://t.co/Cmo9V7iGU6,
1258363592832960000,,Xihong Lin,XihongLin,=@JohnLilic @pwyowell @theblogmire Under-represented minorities in US have a higher death rate,
1258350406025060000,https://t.co/5ZrRUkxuRU,Xihong Lin,XihongLin,@pwyowell @theblogmire Thanks for providing the death rate comparison showing Sweden has a higher death rate compar… https://t.co/5ZrRUkxuRU,
1258259119007460000,https://t.co/ZJkRN9L4cl,Xihong Lin,XihongLin,"The data speak for the need of having policies to reduce deaths.”As of Tuesday, Sweden reported more than 2,700 COV… https://t.co/ZJkRN9L4cl",
1258078837222630000,https://t.co/E8ZRmhTej6,Xihong Lin,XihongLin,Thanks  @BhramarBioStat for chairing this webinar in her role of the COPSS chair. https://t.co/E8ZRmhTej6,
1258012003081360000,https://t.co/F49b8TEczo,Xihong Lin,XihongLin,"Five phases to restore Illinois:  “Science and data are our overarching guardrails, and we also listened to organiz… https://t.co/F49b8TEczo",
1257994895928800000,https://t.co/JptPbhFJ4j,Xihong Lin,XihongLin,"Thanks @cardiobrief for advocating for statistics.  Indeed, by integrating with domain science, statistics helps le… https://t.co/JptPbhFJ4j",
1257975364414050000,https://t.co/cyqJUl2I7V,Xihong Lin,XihongLin,History is a good teacher https://t.co/cyqJUl2I7V,
1257971969825390000,https://t.co/ymvOOkSK9m,Xihong Lin,XihongLin,“The new UCSC Browser for SARS-CoV-2  provides continuously updated access to the mutations in the many thousands o… https://t.co/ymvOOkSK9m,
1257818993747990000,https://t.co/tkY2yQcUqL,Xihong Lin,XihongLin,Thanks @ladygaga for helping advocate  the @HowWeFeel Project. The research team has been working hard on analyzing… https://t.co/tkY2yQcUqL,
1257755405394020000,https://t.co/tZ0eQ9QB1v,Xihong Lin,XihongLin,"Thanks Committee of Presidents of Stat Societies(COPSS) (@AmstatNews,ENAR, @InstMathStat,CSS, @WNAR_ibs) &amp;National… https://t.co/tZ0eQ9QB1v",
1257709117751390000,https://t.co/J4rm1O7vWe,Xihong Lin,XihongLin,Warmest congratulations  to two distinguished female statisticians: Amita Manatunga for being selected for the Comm… https://t.co/J4rm1O7vWe,
1257647915549450000,https://t.co/E8kESescdw,Xihong Lin,XihongLin,Great to  hear contact tracing is being launched in SF! Contact tracing was launched in MA three weeks ago with the… https://t.co/E8kESescdw,
1257645180183810000,https://t.co/M1LlT6GvjW,Xihong Lin,XihongLin,Excellent thread of multi studies:household &amp; close contact infection rates are 17-22% and others are 7%.”High infe… https://t.co/M1LlT6GvjW,
1257287056243460000,https://t.co/FtEeLCiHEF,Xihong Lin,XihongLin,Goal: reduce the # of new infections &amp; make R go to 0 as much as possible . It would be much safer to re-open with… https://t.co/FtEeLCiHEF,
1257284536431450000,https://t.co/OkmdFT0XfI,Xihong Lin,XihongLin,It is really wonderful to hear that NYC is offering hotel rooms for mild/moderate cases for isolation to protect ho… https://t.co/OkmdFT0XfI,
1257282886450970000,,Xihong Lin,XihongLin,RT @edwardroosens: For all those at home and abroad who think that small and densely populated Belgium has been worst hit by COVID19 on a p…,
1257152053211730000,https://t.co/HkgMiaNv6S,Xihong Lin,XihongLin,@yanchen @weallen1 @HowWeFeel Thanks much Yan for your colleague’s kind offer . We need to apply for an  IRB approv… https://t.co/HkgMiaNv6S,
1257106339618320000,https://t.co/1QDr3FKKBz,Xihong Lin,XihongLin,@DocRobPhD23 @LindaSkitka @TheMHEditor @DrAmandaMcGough @JudgeWren @JGUNNIII @KlonskyLab @katefagan3 @jenheemstra… https://t.co/1QDr3FKKBz,
1257053888009680000,https://t.co/McFMpxl9IL,Xihong Lin,XihongLin,"Great MSNBC interview of Dr Jim Yong Kim,former presid of World Bank,on the #COVID-19 playbook:social distancing bl… https://t.co/McFMpxl9IL",
1256923779047010000,,Xihong Lin,XihongLin,RT @NatureNews: More than 90 coronavirus vaccines are being developed by research teams around the world. Our graphical guide explains each…,
1256922367927910000,,Xihong Lin,XihongLin,"RT @RosieRedfield: I'm still seeing a lot of confusion about 'droplets' and 'aerosols', so I made a graphic. https://t.co/Zr1R8pLHAH",
1256703811932070000,https://t.co/5kNGFVTrm3,Xihong Lin,XihongLin,"Thanks President Obama for the nice comment on the thoughtful  New Yorker OpEd by Dr. Jim Yong Kim, former presiden… https://t.co/5kNGFVTrm3",
1256681681005780000,https://t.co/l1DnKYQZwP,Xihong Lin,XihongLin,"This article elaborates well the difficulties in isolating at home in Italy. ""Dr. Brusaferro, president of Italy’s… https://t.co/l1DnKYQZwP",
1272495970866130000,https://t.co/I4DOXy67x3,Albert-László Barabási,barabasi,Postdoc in NetSci@Budapest-- two more weeks to apply! https://t.co/I4DOXy67x3,
1271204722859540000,https://t.co/lAVet9lbwd,Albert-László Barabási,barabasi,"I am fascinated by the exceptional number of molecules that affect our well being, and the network effects they ind… https://t.co/lAVet9lbwd",
1269944317944180000,https://t.co/UpefmJpPFN,Albert-László Barabási,barabasi,RT @lucpappalard: Our last report about human mobility &amp; #COVID19 in Italy ➡️ https://t.co/UpefmJpPFN. We find striking relationships betwe…,
1269579034603720000,,Albert-László Barabási,barabasi,RT @netsci2020: A record 625 submissions to @NETSCI2020 online!!!!! Amazing results !!!! Thanks to all of you !,
1268886178679460000,,Albert-László Barabási,barabasi,"RT @tinaeliassi: It has been a pleasure to work with @_leotrs, @annsizemore7 and @DaniSBassett on ""The why, how, and when of representation…",
1268507878345840000,https://t.co/OBSdJi8SG8,Albert-László Barabási,barabasi,Today at @2pm EST I will be discussing with @alexvespi about his new general audience book about predictability and… https://t.co/OBSdJi8SG8,
1265591986108720000,,Albert-László Barabási,barabasi,"RT @mmdanziger1: With new COVID cases per 10,000 per week, Boston neighborhoods split into two groups:  low (fewer than 10) and high (betwe…",
1262398016255850000,https://t.co/qoJGtAYsjw,Albert-László Barabási,barabasi,"Postdoc in Network Science in Budapest, to work with me,  Márton Pósfai, and colleagues at the Renyi Institute to b… https://t.co/qoJGtAYsjw",
1261288121708220000,https://t.co/5ZLUrfWAEs,Albert-László Barabási,barabasi,"NetSci2020 will be online!  Given the network science community's massive role in stopping the pandemic, from netwo… https://t.co/5ZLUrfWAEs",
1261286033406160000,https://t.co/FulojYR2vj,Albert-László Barabási,barabasi,"Watch @alexvespi talk with @PresidentAoun talk about the pandemic, and our future in the COVID world!
https://t.co/FulojYR2vj",
1261020212448700000,https://t.co/kNEbMnhgAl,Albert-László Barabási,barabasi,"The Formula readers-- you surely remember Al Diaz, the artist Jean-Michel Basquiat started his career with. I will… https://t.co/kNEbMnhgAl",
1261010194491990000,https://t.co/yk1bG097dE,Albert-László Barabási,barabasi,"The invisible networks of fungi! A book by @MerlinSheldrake 

https://t.co/yk1bG097dE",
1260960244819210000,https://t.co/k7iJJ0Qeat,Albert-László Barabási,barabasi,New features on the ER waiting time project! Have a look at what is happening in NH urgent care! https://t.co/k7iJJ0Qeat,
1260181729396110000,,Albert-László Barabási,barabasi,"RT @baruchbarzel: Congratulations Argentina on considering Alternating quarantine. Economic activity alongside #COVID19 mitigation 
See @Le…",
1258758009444070000,,Albert-László Barabási,barabasi,RT @baruchbarzel: After presenting to many governments/committees I decided to record a virtual seminar on Alternating Quarantine: https://…,
1258734163697460000,https://t.co/oJtlMxARpq,Albert-László Barabási,barabasi,"Postdoc position at Northeastern in promoting gender equity in STEM fields, with @kathrinzippel. Apply here: 
https://t.co/oJtlMxARpq",
1258052174321500000,,Albert-László Barabási,barabasi,"RT @bdanubius: In our new preprint, @IstvanAKovacs, @barabasi and I humbly propose B = XOX : an equation for neural circuit assembly. This…",
1258047774572110000,https://t.co/vS0kJdzV1R,Albert-László Barabási,barabasi,".            🧠= XOX

This is the Brain Equation.

It tells us how our genes (X) shape the wiring of a brain's conne… https://t.co/vS0kJdzV1R",
1256544548421020000,https://t.co/83Lgbum1Is,Albert-László Barabási,barabasi,"Last year we had the pleasure to analyze 150 years of Nature's publications, a visualization effort now finalist fo… https://t.co/83Lgbum1Is",
1255151269863250000,https://t.co/jwiNBJuTns,Albert-László Barabási,barabasi,"@mmdanziger1 , who leads the Lab's effort in resilience, and his team, have been monitoring for the past year publi… https://t.co/jwiNBJuTns",
1255151267568940000,https://t.co/xrmyFIJuyM,Albert-László Barabási,barabasi,How resilient is our medical infrastructure in the face of COVID? We are sharing a tool that monitors Emergency Roo… https://t.co/xrmyFIJuyM,
1254425296440300000,https://t.co/nUCGZwyT4g,Albert-László Barabási,barabasi,"One more example, of how network science thinking is reshaping our life! https://t.co/nUCGZwyT4g",
1253300388708650000,https://t.co/8XxPcJGlMD,Albert-László Barabási,barabasi,"“We were talking to officials here, and it was the same reaction we got in Italy, in the U.K., in Spain,”… https://t.co/8XxPcJGlMD",
1252608831760310000,https://t.co/3WDKUr7pIx,Albert-László Barabási,barabasi,"COVID-19 Drug Repurposing Journal Club:
In case you could not you not make it in person,  you can find a recording… https://t.co/3WDKUr7pIx",
1252252471570960000,https://t.co/3JGPEDniBh,Albert-László Barabási,barabasi,We are livestreaming: https://t.co/3JGPEDniBh,
1252243170274000000,https://t.co/BflDMc8hVX,Albert-László Barabási,barabasi,"If you are planning to join the COVID-19 Network Medicine presentation, and Zoom is full (w are close to full house… https://t.co/BflDMc8hVX",
1251330796994140000,,Albert-László Barabási,barabasi,RT @CarolinaMttssn: A huge thank you to @davidlazer @alexvespi @barabasi Mark Giannini &amp; others for conjuring this program into existence.…,
1250789880805890000,https://t.co/8lIlRPlJot,Albert-László Barabási,barabasi,"Check out other promising network-based approaches to COVID drug-repurposing, like https://t.co/8lIlRPlJot   and CO… https://t.co/A7mlEE4xko",
1250789879769890000,https://t.co/tPNGuLB9ts,Albert-László Barabási,barabasi,"Thanks for the tireless work of a dream team: @GysiDeisy, @italodovalle, @marinkazitnik, @onurvarol, Asher Ameli, X… https://t.co/tPNGuLB9ts",
1250789877152650000,https://t.co/AWCPUbNH8z,Albert-László Barabási,barabasi,"Network medicine allows us to profile the potential efficacy of any drug or a family of drugs, whether or not they… https://t.co/AWCPUbNH8z",
1250789873583370000,https://t.co/R78ZSLGsyT,Albert-László Barabási,barabasi,"We ordered the compounds to test them in human cells, and we hope the promising ones can go into clinical trial.  B… https://t.co/R78ZSLGsyT",
1250789869674270000,https://t.co/tOCJH50xt2,Albert-László Barabási,barabasi,"Joseph Loscalzo manually inspected the joint ranking list, removing redundant and toxic drugs, arriving at our fina… https://t.co/tOCJH50xt2",
1250789866230740000,https://t.co/4U5HbeK96y,Albert-László Barabási,barabasi,"And yes, the much discussed Chloroquine is on the list! The image shows why—its targets are close to several viral… https://t.co/4U5HbeK96y",
1250789862816580000,https://t.co/iJROblRBUl,Albert-László Barabási,barabasi,"We applied three drug repurposing strategies, relying on network proximity, diffusion, and AI, each ranking approve… https://t.co/iJROblRBUl",
